Shelter ID,name,email,phone,url,website,mission_statement,photos,distance,address.address1,address.address2,address.city,address.state,address.postcode,address.country,hours.monday,hours.tuesday,hours.wednesday,hours.thursday,hours.friday,hours.saturday,hours.sunday,adoption.policy,adoption.url,social_media.facebook,social_media.twitter,social_media.youtube,social_media.instagram,social_media.pinterest,_links.self.href,_links.animals.href
TX1353,DASH Dog Rescue,sara@dashdog.org,,https://www.petfinder.com/member/us/tx/dallas/dash-dog-rescue-tx1353/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38019/2/?bust=1514818619&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38019/2/?bust=1514818619&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38019/2/?bust=1514818619&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38019/2/?bust=1514818619'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38019/1/?bust=1514818618&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38019/1/?bust=1514818618&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38019/1/?bust=1514818618&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38019/1/?bust=1514818618'}]",,,,Dallas,TX,75248,US,,,,,,,,,,,,,,,/v2/organizations/tx1353,/v2/animals?organization=tx1353
TX2012,Allie's Haven Animal Rescue,aharapplications11@gmail.com,,https://www.petfinder.com/member/us/tx/fort-worth/allies-haven-animal-rescue-tx2012/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,http://www.allieshaven.org,"Allie’s Haven Animal Rescue, Inc. is a 501c3 non-profit all volunteer organization that is dedicated to saving unwanted, abandoned, abused...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/45457/2/?bust=1663624852&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/45457/2/?bust=1663624852&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/45457/2/?bust=1663624852&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/45457/2/?bust=1663624852'}]",,PO Box 151731,,Fort Worth,TX,76108,US,,,,,,,,"PLEASE NOTE:  WE ARE NOT A FACILTY OR SHELTER AND ALL OF OUR DOGS LIVE IN PRIVATE FOSTER HOMES.   

To...",,https://www.facebook.com/Allieshaven/,https://twitter.com/allieshaven,,https://www.instagram.com/allieshaven/,,/v2/organizations/tx2012,/v2/animals?organization=tx2012
OK270,Tishomingo Animal Shelter,luckypawsdoghouse@gmail.com,(580) 371-8653,https://www.petfinder.com/member/us/ok/tishomingo/tishomingo-animal-shelter-ok270/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,,"Tishomingo Animal Shelter is a No-Kill, Dogs Only Shelter Ran by the City of Tishomingo in Tishomingo, Oklahoma.",[],,10880 South Dogwood Rd,,Tishomingo,OK,73460,US,10-4,10-4,10-4,10-4,10-4,Appt Only,Appt Only,"We adopt nationwide as long as you can secure transport or come to the shelter to adopt.
If you are...",,https://www.facebook.com/profile.php?id=61555666874853,,,,,/v2/organizations/ok270,/v2/animals?organization=ok270
TX2678,"Team Rocky Enterprises, Inc.",rescueme@srgdrr.org,,https://www.petfinder.com/member/us/tx/bullard/team-rocky-enterprises-inc-tx2678/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,https://saverockythegreatdane.org/adopt,"To rescue Great Danes from neglect, abuse, and abandonment while providing medical care and individual rehabilitation through our experienced and...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/52654/3/?bust=1728679912&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/52654/3/?bust=1728679912&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/52654/3/?bust=1728679912&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/52654/3/?bust=1728679912'}]",,,,Bullard,TX,75757,US,,,,,,,,"How We Adopt
Team Rocky Enterprises DBA Save Rocky the Great Dane Rescue and Rehab (SRGDRR) has an adoption process...",https://form.jotform.com/51994996709176,https://www.facebook.com/SaveRockyTheGreatDane/,https://twitter.com/Saverockydane,,https://www.instagram.com/saverockythegreatdanerescue/,,/v2/organizations/tx2678,/v2/animals?organization=tx2678
TX586,Animal Preservation of East Texas (APET),apetspca01@gmail.com,(903) 638-6902,https://www.petfinder.com/member/us/tx/mineola/animal-preservation-of-east-texas-apet-tx586/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,https://apetshelter.org,"APET&#039;s mission is to reduce populations of unwanted dogs and cats, and to reduce animal cruelty, including neglect and abandonment,...",[],,657 County road 2840,,Mineola,TX,75773,US,,,,11AM - 4PM,11AM - 4PM,11AM - 4PM,,"We have potential adopters apply for the animal they are wishing to adopt. At this point, we schedule a home...",https://apetshelter.org/adoption-application.html?view=form,https://facebook.com/apetshelter,,,,,/v2/organizations/tx586,/v2/animals?organization=tx586
TX1692,City of Waxahachie Animal Control Center,waxahachieanimalservices@waxahachiepd.org,(469) 309-4150,https://www.petfinder.com/member/us/tx/waxahachie/city-of-waxahachie-animal-control-center-tx1692/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,http://www.waxahachie.com/departments/animal_control/index.php,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/42323/1/?bust=1619203296&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/42323/1/?bust=1619203296&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/42323/1/?bust=1619203296&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/42323/1/?bust=1619203296'}]",,191 Lions Park Rd,,Waxahachie,TX,75165,US,,,,,,,,"The mission of Waxahachie Animal Services is to help pets in our community that are in need through sheltering, adoption,...",,,,,,,/v2/organizations/tx1692,/v2/animals?organization=tx1692
TX2597,Ace's Place Animal Rescue,acesplacerescue@gmail.com,,https://www.petfinder.com/member/us/tx/arlington/aces-place-animal-rescue-tx2597/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,https://www.acesplacerescue.org/,Our mission is to rescue animals that are subject to euthanasia from city shelters due to overpopulation and to educate...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51780/1/?bust=1672286950&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51780/1/?bust=1672286950&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51780/1/?bust=1672286950&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51780/1/?bust=1672286950'}]",,,,Arlington,TX,76006,US,,,,,,,,"To apply for any of our adoptable pets, please fill out our adoption application after reviewing the adoption process and...",https://www.acesplacerescue.org/availabledogs,https://www.facebook.com/acesplaceanimalrescue,,,,,/v2/organizations/tx2597,/v2/animals?organization=tx2597
TX2303,Doodle Dandy Rescue,Adoptdoodledandyrescue@gmail.com,,https://www.petfinder.com/member/us/tx/garland/doodle-dandy-rescue-tx2303/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,http://www.doodledandyrescue.org,"The mission of Doodle Dandy Rescue is to rescue, rehabilitate &amp; rehome Doodle dogs in crisis so that they are...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48387/1/?bust=1533669549&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48387/1/?bust=1533669549&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48387/1/?bust=1533669549&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48387/1/?bust=1533669549'}]",,,,Garland,TX,75041,US,,,,,,,,,,https://www.facebook.com/doodledandyrescue/?modal=admin_todo_tour,,https://www.youtube.com/channel/UC7aJqDde7sGARgVUDc9tYPQ?view_as=subscriber,,https://www.pinterest.com/sallyjdesigns/doodle-dandy-rescue-dogs/,/v2/organizations/tx2303,/v2/animals?organization=tx2303
TX2512,Fort Worth Abandoned Animal Alliance,adoptions@fwabandoned.org,,https://www.petfinder.com/member/us/tx/benbrook/fort-worth-abandoned-animal-alliance-tx2512/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,https://fwabandoned.org,"Fort Worth Abandoned Animal Alliance is a 501c3 nonprofit animal rescue dedicated to helping the abandoned, abused, and neglected animals...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50805/1/?bust=1614275981&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50805/1/?bust=1614275981&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50805/1/?bust=1614275981&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50805/1/?bust=1614275981'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50805/2/?bust=1614275981&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50805/2/?bust=1614275981&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50805/2/?bust=1614275981&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50805/2/?bust=1614275981'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50805/3/?bust=1614275982&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50805/3/?bust=1614275982&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50805/3/?bust=1614275982&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50805/3/?bust=1614275982'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50805/4/?bust=1614275982&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50805/4/?bust=1614275982&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50805/4/?bust=1614275982&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50805/4/?bust=1614275982'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50805/5/?bust=1614275982&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50805/5/?bust=1614275982&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50805/5/?bust=1614275982&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50805/5/?bust=1614275982'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50805/6/?bust=1614275983&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50805/6/?bust=1614275983&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50805/6/?bust=1614275983&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50805/6/?bust=1614275983'}]",,,,Benbrook,TX,76126,US,,,,,,,,"Our adoption process begins with an online application and includes a vet check on any current pets in the home,...",https://form.jotform.com/81144515117146,https://facebook.com/FWAbandonedAnimalAlliance,,,https://instagram.com/fwabandoned,,/v2/organizations/tx2512,/v2/animals?organization=tx2512
TX1080,Sunnyvale Animal Control,sunnyvaleaco@townofsunnyvale.org,(214) 862-4525,https://www.petfinder.com/member/us/tx/sunnyvale/sunnyvale-animal-control-tx1080/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/37827/1/?bust=1504883449&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/37827/1/?bust=1504883449&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/37827/1/?bust=1504883449&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/37827/1/?bust=1504883449'}]",,371 Long Creek Rd,,Sunnyvale,TX,75182,US,,,,,,,,,,https://www.facebook.com/SunnyvaleAnimalShelter,,,,,/v2/organizations/tx1080,/v2/animals?organization=tx1080
TX2686,Code Red Animal Project Inc.,info@craprescue.org,(817) 880-1715,https://www.petfinder.com/member/us/tx/fort-worth/code-red-animal-project-inc-tx2686/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,https://www.craprescue.org/,"At Code Red Animal Project, animals come first. Each animal under our care is an individual, and there is no...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/52752/1/?bust=1686899211&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/52752/1/?bust=1686899211&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/52752/1/?bust=1686899211&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/52752/1/?bust=1686899211'}]",,,,Fort Worth,TX,76107,US,,,,,,,,"All of our adoptions are foster-to-adopt, giving adopters the opportunity to have a trial period. We firmly believe that it...",https://www.craprescue.org/application,https://www.facebook.com/profile.php?id=100087516451967,,,https://www.instagram.com/crap_rescue/,,/v2/organizations/tx2686,/v2/animals?organization=tx2686
TX2583,Make A Stand Bully Rescue,stephanie@masbullyrescue.org,,https://www.petfinder.com/member/us/tx/bryan/make-a-stand-bully-rescue-tx2583/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,https://www.masbullyrescue.org,Make A Stand Bully Rescue strives to end canine neglect and build a bully-breed loving society through adoption programming and...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51632/2/?bust=1644128385&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51632/2/?bust=1644128385&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51632/2/?bust=1644128385&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51632/2/?bust=1644128385'}]",,,,Bryan,TX,77802,US,,,,,,,,All applicants must first complete a rigorous 6 page adoption application which is sent to our team to review. Questions...,https://masbullyrescue.org/adoption-application/,https://www.facebook.com/masbullyrescue,https://twitter.com/MASBullyRescue,,https://instagram.com/masbullyrescue,,/v2/organizations/tx2583,/v2/animals?organization=tx2583
TX306,Frisco Humane Society,fhspet@gmail.com,(972) 498-8980,https://www.petfinder.com/member/us/tx/frisco/frisco-humane-society-tx306/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,http://www.friscohumanesociety.com,"The Frisco Humane Society is dedicated to saving the lives of homeless, abused, or unwanted animals. We strive to provide...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38264/1/?bust=1499111763&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38264/1/?bust=1499111763&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38264/1/?bust=1499111763&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38264/1/?bust=1499111763'}]",,P.O. Box 2655,,Frisco,TX,75034,US,,,,,,,,All our cats and dogs live in foster homes so we do not have a shelter or visiting hours. Our...,,http://facebook.com/friscohumanesocietypets,https://twitter.com/FriscoHumaneSoc,,http://instagram.com/friscohumanesociety,,/v2/organizations/tx306,/v2/animals?organization=tx306
TX2304,"A Voice for All Paws, Inc. ",adopt@avoiceforallpaws.com,,https://www.petfinder.com/member/us/tx/dallas/a-voice-for-all-paws-inc-tx2304/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,http://www.avoiceforallpaws.com,"We are dedicated to informing and educating our community while saving animals in need: one hand, one paw, one voice.","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48388/1/?bust=1692674962&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48388/1/?bust=1692674962&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48388/1/?bust=1692674962&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48388/1/?bust=1692674962'}]",,,,Dallas,TX,75228,US,,,,,,,,"Applicants must be at least 24 years of age.

All current animals in the home MUST be spayed or neutered....",https://avoiceforallpaws.com/adopt/adoption-application/,https://www.facebook.com/AVAP2018/,https://twitter.com/AVAP2018,,https://www.instagram.com/avoiceforallpaws,,/v2/organizations/tx2304,/v2/animals?organization=tx2304
TX2561,Texas All Creatures Rescue,info@texasacr.org,,https://www.petfinder.com/member/us/tx/alvarado/texas-all-creatures-rescue-tx2561/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,https://www.TexasACR.org,"To inspire like- minded &amp; compassionate  individuals to aid in the rescue, recovery and  outreach of creatures in need.",[],,,,Alvarado,TX,76009,US,,,,,,,,"Complete a adoption application
Verify personal and vet references
Home check
Meet and greet
Fosters final approval 
Fee collected
Pet...",https://www.texasacr.org/forms/,https://www.facebook.com/TexasACR/,,,https://www.instagram.com/TexasACR/,,/v2/organizations/tx2561,/v2/animals?organization=tx2561
TX2843,Brizzee Animal Rescue,brizzeeanimalrescue@yahoo.com,,https://www.petfinder.com/member/us/tx/haslet/brizzee-animal-rescue-tx2843/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,,Brizzee Animal Rescue is a husband and wife duo that strives to save as many animals in need. We rescue...,[],,,,Haslet,TX,76052,US,,,,,,,,"We have a thorough application with background checks, and speak to potential adopters for atleast a week before allowing to...",https://form.jotform.com/230538368600152,https://www.facebook.com/profile.php?id=61553911855069,,,,,/v2/organizations/tx2843,/v2/animals?organization=tx2843
TX2541,Bi-Stone Rescue,bistonerescue@gmail.com,(254) 203-3466,https://www.petfinder.com/member/us/tx/mexia/bi-stone-rescue-tx2541/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,,"To prevent euthanasia of unwanted , abused or abandoned pups , small dogs, and pregnant dogs and to provide them...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51155/1/?bust=1654923741&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51155/1/?bust=1654923741&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51155/1/?bust=1654923741&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51155/1/?bust=1654923741'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51155/2/?bust=1654923920&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51155/2/?bust=1654923920&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51155/2/?bust=1654923920&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51155/2/?bust=1654923920'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51155/3/?bust=1654924076&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51155/3/?bust=1654924076&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51155/3/?bust=1654924076&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51155/3/?bust=1654924076'}]",,,,Mexia,TX,76667,US,,,,,,,,"Inquire, fill out questionnaire\application. Make appt to meet pet. 
Spend time with pet. They can pre-adopt if not sterilized yet...",,https://www.facebook.com/Bi-StoneRescue-131274888778204/,,,,,/v2/organizations/tx2541,/v2/animals?organization=tx2541
