Animal ID,Animal Name,Animal Type,Primary Color,Secondary Color,Sex,DOB,Intake Date,Intake Condition,Intake Type,Intake Subtype,Reason for Intake,Outcome Date,Crossing,Jurisdiction,Outcome Type,Outcome Subtype,latitude,longitude,intake_is_dead,outcome_is_dead,was_outcome_alive,geopoint
A699245,IZZY,DOG,BROWN,,Spayed,2008-01-01,2023-05-23,AGED,WELFARE SEIZED,CRUELTY,,2023-06-18,"11300 SHARON ST, CERRITOS, CA 90703",CERRITOS,RETURN TO OWNER,PHONE,33.8675048,-118.0932967,Alive on Intake,False,1,"33.8675048, -118.0932967"
A661105,LEO,DOG,TRICOLOR,,Male,2020-11-02,2021-08-02,NORMAL,STRAY,FIELD,,2021-08-05,"11300 SOUTH ST, CERRITOS, CA 90703",CERRITOS,RETURN TO OWNER,WALKIN,33.85812,-118.0931102,Alive on Intake,False,1,"33.85812, -118.0931102"
A622807,ARLO,DOG,BROWN,,Neutered,2016-03-06,2019-03-06,NORMAL,STRAY,FIELD,,2019-03-22,"1800 BLK E PACIFIC COAST HWY, LONG BEACH, CA 90806",LONG BEACH,ADOPTION,WALKIN,33.7898583,-118.1784179,Alive on Intake,False,1,"33.7898583, -118.1784179"
A686902,*TIDBIT,DOG,WHITE,,Female,2021-12-14,2022-10-14,NORMAL,STRAY,OTC,,2022-10-20,"3400 BLK HATHAWAY AVE, LONG BEACH, CA 90815",LONG BEACH,TRANSFER,SPCALA,33.7948393,-118.1510219,Alive on Intake,False,1,"33.7948393, -118.1510219"
A555507,MARGAUX,DOG,TAN,,Female,2012-08-27,2017-01-24,INJURED  MODERATE,STRAY,FIELD,,2017-01-26,"11400 BLK SOUTH ST, CERRITOS, CA 90703",CERRITOS,RETURN TO OWNER,WALKIN,33.8581177,-118.0905686,Alive on Intake,False,1,"33.8581177, -118.0905686"
A596687,,DOG,WHITE,,Male,2014-09-07,2017-09-07,NORMAL,STRAY,FIELD,,2017-09-13,"11500 BERTHA ST, CERRITOS, CA 90703",CERRITOS,TRANSFER,SPCALA,33.8502206,-118.0889263,Alive on Intake,False,1,"33.8502206, -118.0889263"
A712054,*ZVEN,DOG,BLACK,BROWN,Male,2021-12-18,2023-12-18,INJURED  SEVERE,STRAY,FIELD,,2023-12-21,"11500 BLK DEL AMO BLVD, CERRITOS, CA 90703",CERRITOS,RESCUE,,33.8459102,-118.0889432,Alive on Intake,False,1,"33.8459102, -118.0889432"
A623198,*PADDY,DOG,WHITE,,Male,2018-03-14,2019-03-14,NORMAL,STRAY,FIELD,,2019-03-20,"11500 BOS ST, CERRITOS, CA 90703",CERRITOS,RESCUE,BICHONFUR,33.8550263,-118.0890937,Alive on Intake,False,1,"33.8550263, -118.0890937"
A623330,TJ,DOG,BLACK,WHITE,Spayed,2018-11-16,2024-06-26,NORMAL,STRAY,OTC,,2024-06-27,1800 BLK E ROGERS STREET LONG BEACH CA 90805,LONG BEACH,RETURN TO OWNER,FRE RID HM,33.8569565,-118.1705143,Alive on Intake,False,1,"33.8569565, -118.1705143"
A623199,*PAISLEY,DOG,WHITE,,Female,2017-03-14,2019-03-14,NORMAL,STRAY,FIELD,,2019-03-20,"11500 BOS ST, CERRITOS, CA 90703",CERRITOS,RESCUE,BICHONFUR,33.8550263,-118.0890937,Alive on Intake,False,1,"33.8550263, -118.0890937"
A670690,*EVANGELINA,DOG,GRAY,WHITE,Spayed,2019-02-15,2022-02-15,ILL MILD,STRAY,FIELD,,2022-07-20,"1800 BLK E WILLOW ST, SIGNAL HILL, CA 90755",SIGNAL HILL,ADOPTION,WEB,33.803731,-118.1695454,Alive on Intake,False,1,"33.803731, -118.1695454"
A604257,SQUID,DOG,TAN,,Female,2017-02-28,2018-02-28,NORMAL,STRAY,FIELD,,2018-02-28,"11500 JAMES ST, CERRITOS, CA 90703",CERRITOS,RETURN TO OWNER,FRE RID HM,33.8514291,-118.0870349,Alive on Intake,False,1,"33.8514291, -118.0870349"
A634629,WISKEY,DOG,TAN,CREAM,Female,2017-10-05,2019-10-05,NORMAL,STRAY,OTC,,2019-10-06,"3400 BLK N BELLFLOWER BLVD, LONG BEACH, CA 90808",LONG BEACH,RETURN TO OWNER,WALKIN,33.8188738,-118.1250054,Alive on Intake,False,1,"33.8188738, -118.1250054"
A663916,*PECAN,DOG,WHITE,,Spayed,2017-04-05,2021-09-17,NORMAL,STRAY,OTC,,2022-11-25,"1800 BLK E WILLOW ST, SIGNAL HILL, CA 92804",SIGNAL HILL,ADOPTION,WEB,33.803731,-118.1695454,Alive on Intake,False,1,"33.803731, -118.1695454"
A629347,,DOG,BROWN,BLACK,Female,2018-07-05,2019-07-05,NORMAL,STRAY,OTC,,2019-07-25,"11600 169TH ST, ARTESIA, CA 90701",OUT OF AREA,RESCUE,LIVELOVE,33.8768783,-118.0866533,Alive on Intake,False,1,"33.8768783, -118.0866533"
A596822,*LIBBY,DOG,BROWN,TAN,Female,2016-09-09,2017-09-09,NORMAL,STRAY,OTC,,2017-09-16,"3400 BLK N EL DORADO DR, LONG BEACH, CA 90808",LONG BEACH,TRANSFER,SPCALA,33.818136,-118.0733114,Alive on Intake,False,1,"33.818136, -118.0733114"
A592818,*JACQUES,DOG,BLACK,WHITE,Male,2014-07-02,2017-07-02,NORMAL,STRAY,OTC,,2017-08-20,"11800 BLK LOS ALAMITOS BLVD, LOS ALAMITOS, CA 90720",LOS ALAMITOS,TRANSPORT,OTHER RESC,33.7907809,-118.0720333,Alive on Intake,False,1,"33.7907809, -118.0720333"
A692353,*TINY TUNA,DOG,BLACK,TAN,Spayed,2021-01-24,2023-01-24,NORMAL,STRAY,FIELD,,2023-05-28,1800 BLK ELANOR ST,LONG BEACH,ADOPTION,WEB,33.8769207,-118.1708755,Alive on Intake,False,1,"33.8769207, -118.1708755"
A648353,KODA,DOG,WHITE,,Neutered,2018-09-05,2020-09-05,NORMAL,STRAY,OTC,,2020-09-30,"3400 BLK N NORWALK BLVD, LONG BEACH, CA 90808",LONG BEACH,ADOPTION,WEB,33.8176788,-118.0718166,Alive on Intake,False,1,"33.8176788, -118.0718166"
A709245,MOLLY,DOG,BLACK,BROWN,Female,2007-10-25,2023-10-22,AGED,STRAY,FIELD,,2023-10-25,"3400 BLK N PACIFIC PL, LONG BEACH CA 90807",LONG BEACH,RETURN TO OWNER,WALKIN,33.8190442,-118.1959462,Alive on Intake,False,1,"33.8190442, -118.1959462"
A696556,KING,DOG,BLACK,WHITE,Male,2022-04-12,2023-04-12,I/I REPORT,STRAY,OTC,,2023-04-13,3400 BLK NORWALK LB CA 90808,LONG BEACH,RETURN TO OWNER,WALKIN,33.8176788,-118.0718166,Alive on Intake,False,1,"33.8176788, -118.0718166"
A643931,,DOG,TAN,WHITE,Male,2019-06-16,2020-06-16,NORMAL,STRAY,OTC,,2020-06-20,"1800 BLK GARDENIA AVE, LONG BEACH, CA 90806",LONG BEACH,TRANSFER,SPCALA,33.7898887,-118.1687288,Alive on Intake,False,1,"33.7898887, -118.1687288"
A644032,RHIANNA,DOG,TRICOLOR,,Female,2008-06-19,2020-06-19,NORMAL,STRAY,OTC,,2020-06-20,"3400 BLK PACIFIC PL, LONG BEACH, CA 90806",LONG BEACH,RESCUE,WAGGYTAIL,33.8190442,-118.1959462,Alive on Intake,False,1,"33.8190442, -118.1959462"
A635253,DOMINO,DOG,WHITE,BLACK,Male,2018-10-22,2019-10-22,NORMAL,STRAY,FIELD,,2019-10-23,"11800 WYETH DR, CERRITOS, CA 90703",CERRITOS,RETURN TO OWNER,WALKIN,33.8566905,-118.0803696,Alive on Intake,False,1,"33.8566905, -118.0803696"
A586440,KIRA,DOG,RED,WHITE,Female,2015-03-02,2017-03-02,NORMAL,STRAY,FIELD,,2017-03-03,"1800 BLK HARBOR AVE, LONG BEACH, CA 90810",LONG BEACH,RETURN TO OWNER,WEB,33.7899081,-118.2104994,Alive on Intake,False,1,"33.7899081, -118.2104994"
A663415,COWBOY,DOG,BLUE FAWN,,Neutered,2013-09-08,2024-10-10,NORMAL,STRAY,FIELD,,2024-10-20,"3400 BLK SHIPWAY AVE, LONG BEACH, CA 90808",LONG BEACH,ADOPTION,PROMOTION,33.8195732,-118.0928593,Alive on Intake,False,1,"33.8195732, -118.0928593"
A700331,BEAN,DOG,WHITE,,Spayed,,2023-06-07,NORMAL,STRAY,OTC,,2023-06-14,3400 BLK STANBRIDGE AVE LONG BEACH 90808,LONG BEACH,ADOPTION,WEB,33.8188623,-118.1279387,Alive on Intake,False,1,"33.8188623, -118.1279387"
A688261,*CHADWICK,DOG,TAN,,Neutered,2021-11-09,2022-11-09,NORMAL,STRAY,OTC,,2023-04-26,"3400 BLK STANBRIDGE AVE, LB, CA 90808",LONG BEACH,ADOPTION,,33.8188623,-118.1279387,Alive on Intake,False,1,"33.8188623, -118.1279387"
A586439,,DOG,BLACK,WHITE,Female,2016-03-02,2017-03-02,NORMAL,STRAY,FIELD,,2017-03-08,"11900 BLK PASEO BONITA, LOS ALAMITOS, CA 90720",LOS ALAMITOS,TRANSFER,SPCALA,33.7899458,-118.0709709,Alive on Intake,False,1,"33.7899458, -118.0709709"
A600064,LOBA,DOG,BLACK,TAN,Female,2014-11-14,2017-11-14,INJURED  SEVERE,STRAY,FIELD,,2017-11-18,"3400 BLK STANBRIDGE AVE, LONG BEACH, CA 90808",LONG BEACH,RETURN TO OWNER,WEB,33.8188623,-118.1279387,Alive on Intake,False,1,"33.8188623, -118.1279387"
A591265,,DOG,TAN,,Female,2016-06-03,2017-06-03,NORMAL,STRAY,OTC,,2017-06-09,"3400 BLK STANBRIDGE AVE, LONG BEACH, CA 90808",LONG BEACH,TRANSFER,SPCALA,33.8188623,-118.1279387,Alive on Intake,False,1,"33.8188623, -118.1279387"
A585379,BENELLI,DOG,GRAY,,Spayed,2014-02-03,2017-02-03,NORMAL,STRAY,OTC,,2017-02-03,"3400 BLK STEVELY AVE, LONG BEACH, CA 90808",LONG BEACH,RETURN TO OWNER,PHONE,33.818875,-118.0927246,Alive on Intake,False,1,"33.818875, -118.0927246"
A688302,PIPER,DOG,WHITE,BROWN,Spayed,2022-08-09,2022-11-09,NORMAL,STRAY,OTC,,2022-11-16,"1800 BLK LIME AVE, LONG BEACH, CA 90806",LONG BEACH,ADOPTION,WEB,33.7900272,-118.1837492,Alive on Intake,False,1,"33.7900272, -118.1837492"
A716480,RAMBO,DOG,BROWN,WHITE,Male,2020-03-06,2024-03-06,NORMAL,STRAY,OTC,,2024-03-13,"3400 BLOCK CLAREMORE AVE, LONG BEACH CA",LONG BEACH,RETURN TO OWNER,WALKIN,33.8182973,-118.0778648,Alive on Intake,False,1,"33.8182973, -118.0778648"
A594538,,DOG,BROWN,WHITE,Male,2013-07-31,2017-07-31,INJURED  SEVERE,STRAY,FIELD,,2017-07-31,"1800 BLK LIME AVE, LONG BEACH, CA 90806",LONG BEACH,EUTHANASIA,AT VET,33.7900272,-118.1837492,Alive on Intake,True,0,"33.7900272, -118.1837492"
A718676,*FETCH,DOG,RED,,Neutered,2023-10-19,2024-04-14,NORMAL,STRAY,OTC,,2024-05-17,"3400 BLOCK ORANGE AVE, LONG BEACH CA",LONG BEACH,ADOPTION,WEB,33.8191222,-118.1758938,Alive on Intake,False,1,"33.8191222, -118.1758938"
A704756,*BUDDY,DOG,TRICOLOR,,Male,2023-05-13,2023-08-12,UNDER AGE/WEIGHT,STRAY,OTC,,2023-08-13,"3400 BLOCK PACIFIC AVE, LONG BEACH CA",LONG BEACH,RESCUE,PRCLSSPETS,33.8193876,-118.193372,Alive on Intake,False,1,"33.8193876, -118.193372"
A716603,*AUDRICK,DOG,BLACK,BROWN,Male,2023-10-08,2024-03-08,NORMAL,STRAY,OTC,,2024-03-14,"3400 BLOCK PALO VERDE AVE, LONG BEACH CA",LONG BEACH,RESCUE,,33.8188592,-118.1078217,Alive on Intake,False,1,"33.8188592, -118.1078217"
A601716,*CHEERIO,DOG,TAN,WHITE,Female,2017-01-03,2018-01-03,NORMAL,STRAY,OTC,,2018-01-11,"1200 ALAMITOS AVE, LONG BEACH, CA 90813",LONG BEACH,TRANSFER,SPCALA,33.7816722,-118.1782402,Alive on Intake,False,1,"33.7816722, -118.1782402"
A612515,,DOG,CREAM,,Female,2011-08-07,2018-08-07,AGED,STRAY,FIELD,,2018-08-13,"1200 BENNETT AVE, LONG BEACH, CA 90804",LONG BEACH,RESCUE,OTHER RESC,33.7817844,-118.1424366,Alive on Intake,False,1,"33.7817844, -118.1424366"
A441433,TIGER,DOG,BROWN,WHITE,Neutered,2006-02-11,2017-01-28,NORMAL,OWNER SURRENDER,OTC,UNKNOWN,2017-01-29,"3400 CHARLEMAGNE AVE, LONG BEACH, CA 90808",LONG BEACH,TRANSFER,SPCALA,33.8188957,-118.1304351,Alive on Intake,False,1,"33.8188957, -118.1304351"
A445853,PRECIOUS,DOG,WHITE,,Spayed,2005-08-01,2017-01-28,NORMAL,OWNER SURRENDER,OTC,UNKNOWN,2017-01-28,"3400 CHARLEMAGNE AVE, LONG BEACH, CA 90808",LONG BEACH,RETURN TO OWNER,WALKIN,33.8188957,-118.1304351,Alive on Intake,False,1,"33.8188957, -118.1304351"
A628075,JOSIE,DOG,BROWN,,Spayed,2019-02-02,2020-07-25,BEHAVIOR  SEVERE,OWNER SURRENDER,OTC,AGG PEOPLE,2020-08-06,"1200 BLK 34TH ST, LONG BEACH, CA 90810",LONG BEACH,RESCUE,LIVELOVE,33.8188861,-118.207333,Alive on Intake,False,1,"33.8188861, -118.207333"
A725944,LEELO,DOG,TAN,,Female,2019-07-31,2024-08-01,NORMAL,STRAY,OTC,,2024-08-01,"1200 BLK ALAMITOS AVE, LB 90813",LONG BEACH,RETURN TO OWNER,,33.7816754,-118.1782558,Alive on Intake,False,1,"33.7816754, -118.1782558"
A585769,HULK,DOG,TAN,,Male,2015-02-15,2017-02-15,NORMAL,OWNER SURRENDER,OTC,NO HOME,2017-02-16,"3400 E RANSOM ST, LONG BEACH, CA 90804",LONG BEACH,TRANSFER,SPCALA,33.7865077,-118.1521454,Alive on Intake,False,1,"33.7865077, -118.1521454"
A517402,AMANDA,DOG,BLACK,WHITE,Spayed,2008-03-01,2017-06-22,NORMAL,STRAY,FIELD,,2017-07-07,"3400 FANWOOD AVE, LONG BEACH, CA 90808",LONG BEACH,TRANSFER,SPCALA,33.8195746,-118.11463,Alive on Intake,False,1,"33.8195746, -118.11463"
A726615,FREND,DOG,BROWN,WHITE,Spayed,2022-05-22,2024-08-11,NORMAL,WELFARE SEIZED,POLICE,,2024-08-29,"1800 BLK LONG BEACH BLVD, 90806",LONG BEACH,RETURN TO OWNER,FRE RID HM,33.7898733,-118.1892511,Alive on Intake,False,1,"33.7898733, -118.1892511"
A715307,*HUTCH,DOG,WHITE,BROWN,Male,2024-01-01,2024-02-20,NORMAL,STRAY,FIELD,,2024-02-22,"1800 BLK LONG BEACH BLVD, LB 90806",LONG BEACH,RESCUE,,33.7898503,-118.1892521,Alive on Intake,False,1,"33.7898503, -118.1892521"
A698660,*MOONSHINE,DOG,TAN,CREAM,Neutered,,2023-05-12,NORMAL,STRAY,FIELD,,2023-05-19,"1200 BLK DAISY AVE, LONG BEACH, CA",LONG BEACH,ADOPTION,,33.781582,-118.1991406,Alive on Intake,False,1,"33.781582, -118.1991406"
A599353,*ORVILLE,DOG,WHITE,BLACK,Male,2017-09-28,2017-10-28,UNDER AGE/WEIGHT,OWNER SURRENDER,OTC,OWNER PROB,2017-11-26,"1800 BLK MYRTLE AVE, LONG BEACH, CA 90806",LONG BEACH,TRANSFER,SPCALA,33.7898551,-118.1817775,Alive on Intake,False,1,"33.7898551, -118.1817775"
A644598,LUCY,DOG,WHITE,,Female,2015-06-29,2020-06-29,NORMAL,STRAY,FIELD,,2020-07-01,"3400 SHIPWAY AVE, LONG BEACH, CA 90808",LONG BEACH,RETURN TO OWNER,WALKIN,33.8195732,-118.0928593,Alive on Intake,False,1,"33.8195732, -118.0928593"
A723939,GUCCI,DOG,TAN,BLACK,Male,2022-07-05,2024-07-05,INJURED  MODERATE,STRAY,FIELD,,2024-07-16,"3400 STEVELY AVE, LONG BEACH, CA 90808",LONG BEACH,RETURN TO OWNER,FRE RID HM,33.818875,-118.0927246,Alive on Intake,False,1,"33.818875, -118.0927246"
A592079,KING TUT,DOG,BROWN,WHITE,Male,2013-06-18,2017-12-16,NORMAL,STRAY,FIELD,,2017-12-27,"3401 GOLDEN AVE, LONG BEACH, CA 90806",LONG BEACH,RETURN TO OWNER,WALKIN,33.8196341,-118.202404,Alive on Intake,False,1,"33.8196341, -118.202404"
A722537,*WESTMAN,DOG,BLACK,WHITE,Neutered,2023-06-11,2024-06-09,NORMAL,STRAY,FIELD,,,"3401 GOLDEN AVE, LONG BEACH, CA 90806",LONG BEACH,,,33.8196341,-118.202404,Alive on Intake,False,1,"33.8196341, -118.202404"
A608980,JOKER,DOG,BR BRINDLE,,Male,2008-06-02,2018-06-02,NORMAL,OWNER SURRENDER,OTC,,2018-06-28,"3449 DELTA AVE, LONG BEACH, CA 90810",LONG BEACH,EUTHANASIA,ILL MILD,33.819825,-118.211303,Alive on Intake,True,0,"33.819825, -118.211303"
A354875,LIL MAN,DOG,BLONDE,,Neutered,2007-06-07,2017-10-21,NORMAL,STRAY,FIELD,,2017-10-26,"1800 BLK OBISPO AVE, SIGNAL HILL, CA 90755",SIGNAL HILL,RETURN TO OWNER,WALKIN,33.7898479,-118.1545754,Alive on Intake,False,1,"33.7898479, -118.1545754"
A694776,*ANT MAN,DOG,WHITE,BROWN,Male,2022-08-17,2023-03-16,NORMAL,STRAY,OTC,,2023-03-24,"1800 BLK OBISPO AVE, SIGNAL HILL, CA 90755",SIGNAL HILL,ADOPTION,,33.7898479,-118.1545754,Alive on Intake,False,1,"33.7898479, -118.1545754"
A614079,,DOG,WHITE,TAN,Female,2015-09-03,2018-09-03,INJURED  MILD,STRAY,FIELD,,2018-09-04,"1800 BLK OLIVE AVE, LONG BEACH, CA 90806",LONG BEACH,EUTHANASIA,INJ SEVERE,33.7898725,-118.1828574,Alive on Intake,True,0,"33.7898725, -118.1828574"
A586078,,DOG,SILVER,TAN,Female,2014-02-21,2017-02-21,INJURED  SEVERE,STRAY,FIELD,,2017-03-02,"1800 BLK ORANGE AVE, LONG BEACH, CA 90806",LONG BEACH,TRANSFER,SPCALA,33.7898538,-118.1762891,Alive on Intake,False,1,"33.7898538, -118.1762891"
A690078,*JEEVES,DOG,WHITE,,Neutered,2020-12-03,2022-12-03,NORMAL,STRAY,FIELD,,2022-12-11,"350 BLK E NEECE ST, LONG BEACH, CA 90805",LONG BEACH,ADOPTION,,33.8718404,-118.1953984,Alive on Intake,False,1,"33.8718404, -118.1953984"
A655743,MAC,DOG,TRICOLOR,BLACK,Neutered,2018-03-31,2021-04-01,NORMAL,OWNER SURRENDER,OTC,BITES,2021-06-04,"1800 BLK OREGON AVE, LONG BEACH, CA 90806",LONG BEACH,ADOPTION,WEB,33.7899482,-118.2017738,Alive on Intake,False,1,"33.7899482, -118.2017738"
A638504,SENSI,DOG,WHITE,BLACK,Neutered,2017-01-12,2020-01-12,NORMAL,STRAY,OTC,,2020-01-15,"1200 BLK E 1ST ST, LONG BEACH, CA 90802",LONG BEACH,RETURN TO OWNER,WALKIN,33.7667642,-118.1771283,Alive on Intake,False,1,"33.7667642, -118.1771283"
A729985,*NACHTALIA,DOG,BLACK,TAN,Spayed,2024-01-15,2024-10-11,NORMAL,STRAY,OTC,,2024-11-14,3500 BLK CATALINA STREET LOS ALAMITOS CA 90720,LOS ALAMITOS,ADOPTION,WEB,33.806748,-118.0726356,Alive on Intake,False,1,"33.806748, -118.0726356"
A678727,MISSY,DOG,BROWN,,Female,2021-09-02,2022-07-01,NORMAL,OWNER SURRENDER,FIELD,,2022-07-03,"3500 BLK CLARK AVE, LONG BEACH, CA 90808",LONG BEACH,ADOPTION,,33.8211189,-118.1334708,Alive on Intake,False,1,"33.8211189, -118.1334708"
A673575,BENTLEY,DOG,GRAY,BLUE BRIND,Male,2020-10-09,2022-04-26,NORMAL,WELFARE SEIZED,HOSPITAL,,2022-04-28,"1200 BLK E 3RD ST, LONG BEACH, CA 90802",LONG BEACH,RETURN TO OWNER,WALKIN,33.7699179,-118.176355,Alive on Intake,False,1,"33.7699179, -118.176355"
A694952,*PECOS BILL,DOG,WHITE,BLACK,Male,2020-03-21,2023-03-18,NORMAL,STRAY,FIELD,,2023-03-24,"1800 BLK PACIFIC AVE, LONG BEAXCH CA",LONG BEACH,RESCUE,PRCLSSPETS,33.7898474,-118.1937243,Alive on Intake,False,1,"33.7898474, -118.1937243"
A664054,LEIA,DOG,GRAY,WHITE,Female,2019-09-19,2021-09-19,NORMAL,CONFISCATE,HOSPITAL,,2021-09-19,"1200 BLK E 4TH ST, LB 90803",LONG BEACH,RETURN TO OWNER,FRE RID HM,33.7715993,-118.1761496,Alive on Intake,False,1,"33.7715993, -118.1761496"
A666549,CHESTNUT,DOG,WHITE,,Male,2018-11-10,2022-02-23,NORMAL,STRAY,OTC,,2022-02-24,"1200 BLK E 4TH ST, LONG BEACH, CA 90802",LONG BEACH,RETURN TO OWNER,WALKIN,33.7715993,-118.1761496,Alive on Intake,False,1,"33.7715993, -118.1761496"
A703498,*ARAGON,DOG,WHITE,BLACK,Male,2020-07-25,2023-07-25,INJURED  MODERATE,STRAY,FIELD,,2023-08-02,"3500 BLK E 10TH ST, LONG BEACH, CA 90804",LONG BEACH,ADOPTION,,33.7789663,-118.1513203,Alive on Intake,False,1,"33.7789663, -118.1513203"
A678703,*SAPPHIRE,DOG,WHITE,BLACK,Spayed,,2022-07-01,NORMAL,STRAY,OTC,,2022-07-23,"3500 BLK E 10TH ST, LONG BEACH, CA 90804",LONG BEACH,ADOPTION,,33.7789663,-118.1513203,Alive on Intake,False,1,"33.7789663, -118.1513203"
A632894,,DOG,WHITE,BROWN,Male,2015-09-01,2019-09-01,NORMAL,STRAY,OTC,,2019-09-08,"1200 BLK E 64TH ST, LONG BEACH, CA 90805",LONG BEACH,TRANSFER,SPCALA,33.8709745,-118.1773503,Alive on Intake,False,1,"33.8709745, -118.1773503"
A700407,,DOG,BLACK,,Male,2020-06-08,2023-06-08,NORMAL,STRAY,OTC,,2023-06-10,1200 BLK E 64TH STREET LONG BEACH 90805,LONG BEACH,DUPLICATE,,33.8709745,-118.1773503,Alive on Intake,False,1,"33.8709745, -118.1773503"
A654768,*FRY,DOG,BR BRINDLE,WHITE,Male,2021-01-06,2021-03-06,NORMAL,STRAY,FIELD,,2021-03-11,"1800 BLK PINE AVE, LONG BEACH, CA 90806",LONG BEACH,RESCUE,ROADDOGS,33.7898836,-118.1920127,Alive on Intake,False,1,"33.7898836, -118.1920127"
A634429,,DOG,TAN,,Male,2018-10-02,2019-10-02,INJURED  SEVERE,STRAY,FIELD,,2019-10-02,"1800 BLK PINE AVE, LONG BEACH, CA 90806",LONG BEACH,EUTHANASIA,AT VET,33.7898836,-118.1920127,Alive on Intake,True,0,"33.7898836, -118.1920127"
A732431,TIBERIUS,DOG,BLACK,WHITE,Neutered,2021-11-13,2024-11-14,NORMAL,STRAY,OTC,,2025-01-18,1200 BLK E 64TH STREET LONG BEACH CA 90805,LONG BEACH,ADOPTION,WEB,33.8709872,-118.1773544,Alive on Intake,False,1,"33.8709872, -118.1773544"
A696142,GUCCI,DOG,BROWN,,Male,2013-04-12,2023-05-04,NORMAL,WELFARE SEIZED,HOSPITAL,,2023-05-20,3500 BLK E OCEAN BLVD,LONG BEACH,ADOPTION,,33.7608921,-118.1508471,Alive on Intake,False,1,"33.7608921, -118.1508471"
A662454,MARK-DOG,DOG,BROWN,,Male,2020-08-25,2021-08-25,NORMAL,QUARANTINE,,,2021-09-03,"1200 BLK E 68TH ST, LONG BEACH, CA 90805",LONG BEACH,RETURN TO OWNER,WALKIN,33.8782206,-118.1774005,Alive on Intake,False,1,"33.8782206, -118.1774005"
A672759,*SALLY,DOG,TAN,WHITE,Female,2021-04-07,2022-04-07,NORMAL,STRAY,OTC,,2022-08-26,"1800 BLK SAN FRANSCISCO AVE, LONG BEACH, CA 90806",LONG BEACH,ADOPTION,,33.7896885,-118.2031448,Alive on Intake,False,1,"33.7896885, -118.2031448"
A584052,*ELOISE,DOG,BLUE,WHITE,Spayed,2016-05-20,2017-01-04,INJURED  SEVERE,STRAY,FIELD,,2017-02-11,"1200 BLK E 7TH ST, LONG BEACH, CA 90813",LONG BEACH,TRANSPORT,OTHER RESC,33.7753659,-118.1763444,Alive on Intake,False,1,"33.7753659, -118.1763444"
A667125,AMBI,DOG,WHITE,BLACK,Female,2021-02-13,2021-11-23,NORMAL,STRAY,OTC,,2021-11-24,"1800 BLK SANTA FE AVE, LONG BEACH, CA 90810",LONG BEACH,RETURN TO OWNER,WALKIN,33.78991920000001,-118.2154148,Alive on Intake,False,1,"33.78991920000001, -118.2154148"
A687750,TOBY,DOG,WHITE,,Male,2021-10-30,2022-10-30,NORMAL,STRAY,FIELD,,2022-11-04,"1200 BLK E 9TH ST, LONG BEACH, CA 90813",LONG BEACH,RETURN TO OWNER,WALKIN,33.7780704,-118.1763607,Alive on Intake,False,1,"33.7780704, -118.1763607"
A502653,DEXTER,DOG,GRAY,WHITE,Male,2012-10-27,2019-05-20,NORMAL,QUARANTINE,,,2019-05-29,"1200 BLK E 9TH ST, LONG BEACH, CA 90813",LONG BEACH,RETURN TO OWNER,WALKIN,33.7780704,-118.1763607,Alive on Intake,False,1,"33.7780704, -118.1763607"
A603983,,DOG,BROWN,,Male,2016-02-21,2018-02-21,NORMAL,STRAY,OTC,,2018-02-27,"1200 BLK E ANAHEIM ST, LONG BEACH, CA 90813",LONG BEACH,TRANSFER,SPCALA,33.7824233,-118.1761838,Alive on Intake,False,1,"33.7824233, -118.1761838"
A707183,CHARLOTTE,DOG,BLUE,WHITE,Female,2022-05-20,2023-09-20,BEHAVIOR  SEVERE,OWNER SURRENDER,OTC,,2023-09-21,3500 BLK FANWOOD AVE LONG BEACH CA 90808,LONG BEACH,EUTHANASIA,BEH SEVERE,33.8208169,-118.1152347,Alive on Intake,True,0,"33.8208169, -118.1152347"
A655042,ANGEL,DOG,TAN,,Male,2018-03-15,2021-03-14,NORMAL,STRAY,FIELD,,2021-03-17,"1200 BLK E DEL AMO BLVD, LONG BEACH, CA 90805",LONG BEACH,RETURN TO OWNER,WALKIN,33.8469168,-118.1768337,Alive on Intake,False,1,"33.8469168, -118.1768337"
A496881,HIP-HOP,DOG,BLACK,WHITE,Spayed,2012-04-06,2017-06-24,NORMAL,OWNER SURRENDER,OTC,COST,2017-06-25,"1800 BLK TEMPLE AVE, SIGNAL HILL, CA 90755",SIGNAL HILL,TRANSFER,SPCALA,33.7900226,-118.1589406,Alive on Intake,False,1,"33.7900226, -118.1589406"
A676150,LIGHTNING,DOG,WHITE,,Female,2020-05-29,2022-07-16,NORMAL,OWNER SURRENDER,OTC,OWNER PROB,2022-07-21,"1200 BLK E ELEANOR ST, LONG BEACH, CA 90805",LONG BEACH,TRANSFER,SPCALA,33.8773141,-118.1773852,Alive on Intake,False,1,"33.8773141, -118.1773852"
A543420,COOPER,DOG,BLACK,BROWN,Neutered,2012-01-01,2017-02-25,NORMAL,OWNER SURRENDER,OTC,MOVE,2017-04-01,"1800 BLK TERMINO, LONG BEACH, CA 90804",LONG BEACH,TRANSPORT,OTHER SHEL,33.79023,-118.145659,Alive on Intake,False,1,"33.79023, -118.145659"
A686324,*CHIP,DOG,TAN,,Neutered,2020-10-09,2022-10-09,NORMAL,STRAY,OTC,,2022-10-15,"3500 BLK GREEN AVE, LOS ALAMITOS, CA 90720",LOS ALAMITOS,ADOPTION,WEB,33.8019044,-118.0718232,Alive on Intake,False,1,"33.8019044, -118.0718232"
